osmid,remap_id
266109743,872
266109772,873
266110161,874
266110162,875
266110493,876
266110505,877
266110531,878
266110553,879
266110595,880
266111539,881
266111554,882
266111556,883
266111572,884
266111574,885
266111576,886
266111580,887
266111604,888
266111623,889
266111624,890
266111626,891
266111640,892
266111650,893
266111653,894
266111654,895
266111655,896
266111656,897
266111657,898
266111658,899
266111936,900
266111938,901
266112062,902
266112064,903
266112217,904
266112219,905
266112274,906
266112275,907
266112276,908
266112277,909
266112285,910
266112286,911
266112287,912
266112313,913
266112314,914
266112315,915
266112330,916
266112331,917
266112347,918
266112348,919
266112396,920
266112409,921
266112411,922
266112420,923
266112527,924
266112544,925
266112545,926
266112589,927
266112653,928
266112660,929
266112661,930
266114404,931
266114471,932
266114472,933
266115575,934
266252113,935
268388723,936
268388724,937
268388848,938
268389104,939
268389341,940
268389402,941
268389409,942
268389421,943
268389424,944
268389427,945
268389432,946
268389447,947
268389448,948
268389473,949
268389511,950
268389579,951
268389597,952
268389909,953
268389953,954
268389954,955
268389992,956
268390160,957
269351347,958
269351352,959
269351353,960
269351354,961
269351358,962
269422047,963
269422049,964
269422050,965
269422051,966
269422052,967
269422419,968
269422421,969
269422422,970
269422423,971
269422424,972
269422435,973
269422471,974
269422530,975
269422548,976
269422663,977
269422666,978
269423363,979
269423364,980
269423427,981
269423463,982
269423467,983
269423613,984
269423677,985
269423678,986
269423703,987
269423771,988
269423774,989
269424776,990
269427350,991
269427397,992
269487136,993
269487180,994
269487711,995
269489736,996
269489741,997
269489742,998
269489746,999
269489762,1000
269489894,1001
269489895,1002
269490574,1003
269490578,1004
269490773,1005
269491201,1006
269491207,1007
269491215,1008
269491223,1009
269491225,1010
269491723,1011
269491725,1012
269491726,1013
269491729,1014
269491779,1015
269491782,1016
269491783,1017
269491787,1018
269492607,1019
269492612,1020
269493040,1021
269510520,1022
269510522,1023
269616427,1024
269616548,1025
269700801,1026
271818084,1027
271818092,1028
271818104,1029
271818106,1030
271818117,1031
271818123,1032
271824592,1033
271824596,1034
271854972,1035
271855272,1036
271855273,1037
271855327,1038
271855354,1039
271855355,1040
272441317,1041
272624597,1042
273089459,1043
273089666,1044
273089669,1045
274598780,1046
274598784,1047
274598878,1048
274599275,1049
274845679,1050
274845696,1051
274845711,1052
274845718,1053
274845720,1054
274845722,1055
274921512,1056
274921514,1057
274921519,1058
274921520,1059
274942312,1060
274942453,1061
274942488,1062
276094604,1063
276094647,1064
276094650,1065
276094656,1066
276094660,1067
276094700,1068
276094701,1069
276094705,1070
276094709,1071
276302748,1072
276320628,1073
276320714,1074
276320715,1075
276320745,1076
276320775,1077
276320777,1078
276581277,1079
276581852,1080
276581853,1081
276581854,1082
277313410,1083
277313414,1084
277313422,1085
277313438,1086
277313444,1087
277313463,1088
277313465,1089
277313499,1090
277313507,1091
277313585,1092
277313591,1093
277313595,1094
277313611,1095
277313620,1096
277313625,1097
277313641,1098
277313651,1099
278867538,1100
278867540,1101
278867542,1102
278867609,1103
278868041,1104
279720936,1105
279723831,1106
279723925,1107
279855121,1108
279855139,1109
279855208,1110
279857177,1111
279857191,1112
280038339,1113
280038372,1114
280038374,1115
280038428,1116
280038549,1117
280038589,1118
280038661,1119
280039203,1120
280447339,1121
280887666,1122
280957413,1123
281141264,1124
281141300,1125
281142178,1126
281923887,1127
281924152,1128
281924817,1129
281925046,1130
281925340,1131
282228883,1132
282228912,1133
282228944,1134
282228971,1135
282228984,1136
282228986,1137
282229023,1138
282229092,1139
282238578,1140
282238669,1141
282239013,1142
282239056,1143
282473277,1144
282473291,1145
282473293,1146
282473298,1147
282473300,1148
282473759,1149
282473881,1150
282474130,1151
282474348,1152
282476418,1153
283333990,1154
286237396,1155
286238751,1156
286243188,1157
286249190,1158
286252169,1159
286252266,1160
286252347,1161
286252452,1162
286252559,1163
286252645,1164
286252811,1165
286252846,1166
286253127,1167
286253166,1168
286253197,1169
286253282,1170
286277198,1171
286277206,1172
286277510,1173
286278163,1174
286278473,1175
286278583,1176
286278972,1177
286279197,1178
286279242,1179
286279262,1180
286279284,1181
286279297,1182
286279326,1183
286279331,1184
286279347,1185
286279348,1186
286279363,1187
286279364,1188
286279473,1189
286387031,1190
286387033,1191
286387034,1192
286387069,1193
286387070,1194
286387071,1195
286387072,1196
286387076,1197
286387081,1198
286387088,1199
286387098,1200
286387102,1201
286387105,1202
286387106,1203
286387107,1204
286620232,1205
286620233,1206
287329242,1207
287330770,1208
287331502,1209
287334202,1210
287334687,1211
287334692,1212
287335484,1213
287335505,1214
287336209,1215
287338784,1216
287344652,1217
287959434,1218
287959443,1219
287959450,1220
287961466,1221
287961469,1222
287961472,1223
287962022,1224
287963528,1225
287963530,1226
287963826,1227
287963831,1228
287964068,1229
287964073,1230
287964221,1231
287964225,1232
287964816,1233
287967299,1234
287967316,1235
287967322,1236
287967328,1237
287967339,1238
287967367,1239
287967371,1240
287967825,1241
287971177,1242
287971183,1243
287971184,1244
287972514,1245
287972518,1246
287972526,1247
288038474,1248
288038478,1249
288039476,1250
288039477,1251
288039478,1252
288039493,1253
288040386,1254
288040391,1255
288040399,1256
288040401,1257
288040409,1258
288040543,1259
288040570,1260
288041468,1261
288044603,1262
288044631,1263
288044923,1264
288044924,1265
288045051,1266
288045055,1267
288046085,1268
288046105,1269
288046232,1270
288190895,1271
288193610,1272
288194124,1273
288195033,1274
288368609,1275
288368610,1276
288368623,1277
288368648,1278
288368649,1279
288368656,1280
288368665,1281
288368670,1282
288368677,1283
288368681,1284
288368715,1285
288368740,1286
288368750,1287
288368756,1288
288448004,1289
288448358,1290
288448412,1291
288448457,1292
288448606,1293
288448625,1294
288448649,1295
288448664,1296
288448764,1297
288448791,1298
288467965,1299
288468737,1300
288739173,1301
288739192,1302
288739197,1303
288739199,1304
288742134,1305
288744280,1306
288746261,1307
288747253,1308
288747268,1309
288747269,1310
288747273,1311
288747275,1312
288747278,1313
288747285,1314
288747288,1315
288747289,1316
288747291,1317
288747293,1318
288747313,1319
288858511,1320
288862268,1321
289094963,1322
289114266,1323
289119411,1324
289119439,1325
289121821,1326
289122347,1327
289122353,1328
289122357,1329
289122642,1330
289124107,1331
289124801,1332
289124805,1333
289124811,1334
289129106,1335
289129111,1336
289129120,1337
289129150,1338
289129184,1339
289129190,1340
289129217,1341
289130325,1342
289131444,1343
289270642,1344
289272228,1345
289272231,1346
289272243,1347
289272250,1348
289272252,1349
289272255,1350
289272261,1351
289273747,1352
289273751,1353
289273754,1354
289273755,1355
289273767,1356
289273771,1357
289273773,1358
289273774,1359
289273775,1360
289273782,1361
289273784,1362
289273785,1363
289273787,1364
289273799,1365
289273800,1366
289274385,1367
289274387,1368
289275942,1369
289275947,1370
289275958,1371
289275959,1372
289275967,1373
289276148,1374
289276161,1375
289276162,1376
289276163,1377
289276164,1378
289276165,1379
289276178,1380
289276181,1381
289276182,1382
289276184,1383
289276185,1384
289276186,1385
289276287,1386
289555312,1387
289555340,1388
289555347,1389
289555550,1390
289555557,1391
289555572,1392
289555573,1393
289555603,1394
289555608,1395
289556680,1396
289557399,1397
290313205,1398
290313208,1399
290597129,1400
290597172,1401
290597176,1402
290597179,1403
290597187,1404
290597381,1405
290597415,1406
290597862,1407
290598250,1408
290598252,1409
290598287,1410
290598355,1411
290598471,1412
290598819,1413
290598834,1414
290599228,1415
290599811,1416
290599832,1417
290952308,1418
290952705,1419
290952706,1420
291298958,1421
291298996,1422
291299001,1423
291299113,1424
291299186,1425
291299219,1426
291299250,1427
291299286,1428
291299372,1429
291299514,1430
291299661,1431
292584360,1432
292584508,1433
292584556,1434
292590530,1435
292590600,1436
292590775,1437
292591115,1438
292591259,1439
292591288,1440
292591367,1441
292591424,1442
292591437,1443
292592090,1444
292592153,1445
292592498,1446
292592583,1447
292592675,1448
292593053,1449
292593666,1450
292594052,1451
292594360,1452
293181394,1453
293181428,1454
293182364,1455
293183020,1456
294114680,1457
294114764,1458
294114796,1459
294114843,1460
294114915,1461
294114931,1462
294114953,1463
294115251,1464
294115822,1465
294115828,1466
294117335,1467
294117347,1468
294117375,1469
294118699,1470
294118707,1471
294118730,1472
294118743,1473
294118747,1474
294118751,1475
294118983,1476
294119525,1477
294119935,1478
294119944,1479
294122522,1480
294122642,1481
294123336,1482
294123389,1483
294123609,1484
294123697,1485
294124096,1486
294124430,1487
294124586,1488
295061450,1489
295061516,1490
295061730,1491
295061946,1492
295062098,1493
295350672,1494
295350681,1495
295350709,1496
295350794,1497
295350987,1498
295379214,1499
296298231,1500
296298240,1501
296298245,1502
296298255,1503
296298310,1504
296298313,1505
296298314,1506
296298338,1507
296298343,1508
296298369,1509
296298425,1510
296298426,1511
296298428,1512
296313093,1513
296313118,1514
296313290,1515
296313326,1516
296313401,1517
296345248,1518
296345489,1519
296345497,1520
296345930,1521
296345972,1522
296346031,1523
296346218,1524
296346259,1525
296346291,1526
296346357,1527
296346363,1528
296346391,1529
296346502,1530
296346736,1531
296346759,1532
296346799,1533
296346916,1534
296346918,1535
296346919,1536
296346995,1537
296815063,1538
296815162,1539
296815254,1540
296815522,1541
296815641,1542
296815760,1543
296816429,1544
296816516,1545
296816595,1546
296816687,1547
296816704,1548
296816746,1549
296816892,1550
296817032,1551
296953359,1552
296953369,1553
296953393,1554
296953489,1555
296953503,1556
296953511,1557
296953562,1558
296954020,1559
296954038,1560
296954078,1561
296954389,1562
297113758,1563
297113759,1564
297113782,1565
297113814,1566
297113825,1567
297113858,1568
297113863,1569
297113918,1570
297146031,1571
297146114,1572
297146436,1573
297146895,1574
297146911,1575
297147000,1576
297147010,1577
297147011,1578
297147016,1579
297147018,1580
297147104,1581
297147162,1582
297147226,1583
297147241,1584
297147242,1585
297147246,1586
297147249,1587
297147384,1588
297147390,1589
297147530,1590
297147536,1591
297147544,1592
297147552,1593
298582206,1594
298582242,1595
298582561,1596
298582635,1597
298582657,1598
298582684,1599
298583324,1600
298583348,1601
298583364,1602
298583380,1603
298583403,1604
298583444,1605
298583558,1606
298583632,1607
298583797,1608
298583800,1609
298583804,1610
298583814,1611
299230661,1612
299230662,1613
299233189,1614
299233486,1615
299234099,1616
300814733,1617
302212987,1618
302213944,1619
306770090,1620
306770110,1621
306770191,1622
312151779,1623
312477920,1624
312477927,1625
313166776,1626
317991809,1627
317991896,1628
317991898,1629
317994352,1630
317994548,1631
317995029,1632
317995035,1633
317995036,1634
317995380,1635
317995381,1636
317995521,1637
317996029,1638
318266374,1639
318266390,1640
318266393,1641
318266428,1642
318266488,1643
318266499,1644
318266505,1645
318266729,1646
318266735,1647
318266737,1648
318266835,1649
318266874,1650
318266958,1651
318266973,1652
318267084,1653
318267116,1654
318267193,1655
320468642,1656
320468864,1657
320469030,1658
320469179,1659
320469181,1660
320469447,1661
320469449,1662
320469453,1663
320469715,1664
320469717,1665
320469857,1666
320469858,1667
320471016,1668
320471828,1669
320471840,1670
320472404,1671
320486224,1672
320486326,1673
320486469,1674
320486672,1675
320486673,1676
320486961,1677
320569956,1678
320641443,1679
320642194,1680
320642198,1681
320642873,1682
320642875,1683
320643201,1684
320643204,1685
320643342,1686
320643345,1687
320643934,1688
320644604,1689
320648081,1690
320648579,1691
320648581,1692
320648992,1693
320649115,1694
320654042,1695
320654052,1696
320654053,1697
320655279,1698
320655293,1699
320655943,1700
320655948,1701
320656475,1702
320691258,1703
320691274,1704
320691892,1705
320691895,1706
320692496,1707
320693100,1708
320694018,1709
320694259,1710
320827938,1711
320828702,1712
320828782,1713
320828787,1714
320828798,1715
320828940,1716
320828941,1717
320828965,1718
320828972,1719
320828982,1720
320829007,1721
320829185,1722
320829186,1723
320829188,1724
320829189,1725
320829191,1726
320829192,1727
320829194,1728
320830173,1729
320830175,1730
320830179,1731
320830548,1732
320830550,1733
320830552,1734
320832179,1735
320833081,1736
320833082,1737
320833083,1738
320833342,1739
320833343,1740
320894100,1741
320894359,1742
320898113,1743
320898141,1744
320898440,1745
320898441,1746
320899729,1747
320900003,1748
320900882,1749
320902254,1750
320902255,1751
320902259,1752
320903165,1753
320904388,1754
320904434,1755
320904515,1756
320904638,1757
320904746,1758
320905057,1759
320905105,1760
320906806,1761
320907131,1762
320907427,1763
321206589,1764
321208190,1765
321208821,1766
321208920,1767
321209089,1768
321209510,1769
321231586,1770
321231589,1771
321266403,1772
321266422,1773
321267485,1774
321267489,1775
321415316,1776
321415317,1777
321415318,1778
321415320,1779
321415355,1780
321415406,1781
321415410,1782
321415411,1783
321415421,1784
321415426,1785
321415427,1786
321415497,1787
321415621,1788
321415750,1789
321415765,1790
321415769,1791
321415845,1792
321415868,1793
321415871,1794
321416782,1795
321421405,1796
321421407,1797
321421409,1798
321421415,1799
321421417,1800
321421418,1801
321421419,1802
321423760,1803
321477187,1804
321493338,1805
321555996,1806
321556000,1807
321556004,1808
321556006,1809
321556294,1810
321556296,1811
321556298,1812
321556576,1813
321557122,1814
321557243,1815
321557406,1816
321557747,1817
321557749,1818
321557888,1819
321558105,1820
321565864,1821
321565904,1822
321565986,1823
321565988,1824
321568704,1825
321581073,1826
321607233,1827
321615497,1828
321615599,1829
321615728,1830
321617933,1831
321617936,1832
321717998,1833
321755996,1834
321756030,1835
321756204,1836
321756373,1837
321758116,1838
321759271,1839
321759483,1840
321759484,1841
321759485,1842
321759621,1843
321759623,1844
321760756,1845
321760761,1846
321760930,1847
321760931,1848
321760935,1849
321760938,1850
321760939,1851
321762742,1852
321762744,1853
321762908,1854
321762910,1855
321762912,1856
321763012,1857
321763609,1858
321794576,1859
321794577,1860
321794578,1861
321794664,1862
321794668,1863
321796490,1864
321796594,1865
321803027,1866
321803070,1867
321803072,1868
321803111,1869
321803168,1870
321803171,1871
321803259,1872
321803359,1873
321853824,1874
321853825,1875
321853831,1876
321854994,1877
321855000,1878
321855002,1879
321855434,1880
321855442,1881
321855443,1882
321855444,1883
321855729,1884
321855730,1885
321855731,1886
321856171,1887
321856458,1888
321857327,1889
321857583,1890
321858132,1891
321858305,1892
321858473,1893
321858536,1894
321858779,1895
321859190,1896
321859194,1897
321860028,1898
321860029,1899
321860056,1900
321860169,1901
321860230,1902
321860327,1903
321860361,1904
321938134,1905
321938370,1906
321938371,1907
321938373,1908
321938375,1909
321938435,1910
321938558,1911
321938647,1912
321938755,1913
321938757,1914
321938872,1915
321938945,1916
321938953,1917
321939005,1918
321939007,1919
321939008,1920
321939013,1921
321939014,1922
321939059,1923
321939060,1924
321939061,1925
321939062,1926
321939091,1927
321939092,1928
321939098,1929
321939122,1930
321939127,1931
321939401,1932
321939523,1933
321939602,1934
322000761,1935
322000763,1936
322000764,1937
322109786,1938
322109947,1939
322109949,1940
322109950,1941
322110071,1942
322110072,1943
322110198,1944
322110364,1945
322111508,1946
322111626,1947
322120179,1948
322120183,1949
322120186,1950
322120245,1951
322120566,1952
322121109,1953
322121110,1954
322121113,1955
322121114,1956
322121120,1957
322121122,1958
322121123,1959
322121129,1960
322121386,1961
322121389,1962
322121508,1963
322121510,1964
322121568,1965
322121596,1966
322121772,1967
322121800,1968
322444662,1969
322444665,1970
322444788,1971
322444789,1972
322445344,1973
322445349,1974
322445351,1975
322446320,1976
322446384,1977
322446478,1978
322446609,1979
322447260,1980
322447677,1981
322448081,1982
322448088,1983
322448790,1984
322449058,1985
322449437,1986
322449439,1987
322449440,1988
322449443,1989
322449444,1990
322449447,1991
322450183,1992
322450184,1993
322450347,1994
322450348,1995
322450439,1996
322450445,1997
322450625,1998
322450626,1999
322450810,2000
322450875,2001
322451116,2002
322451117,2003
322451704,2004
322451705,2005
322451706,2006
322451707,2007
322452489,2008
322452493,2009
322452720,2010
322453089,2011
322453090,2012
322521593,2013
322521853,2014
322522042,2015
322522559,2016
322522780,2017
322522783,2018
322522818,2019
322522851,2020
322523072,2021
322523073,2022
322523075,2023
322523379,2024
322523960,2025
322524324,2026
322524326,2027
322526368,2028
322526369,2029
322526370,2030
322527191,2031
322527383,2032
322527716,2033
322527847,2034
322527849,2035
322527936,2036
322532188,2037
322532195,2038
323144027,2039
323144051,2040
323144573,2041
323144575,2042
323144578,2043
323166970,2044
323167673,2045
323167676,2046
323167677,2047
323167678,2048
323167682,2049
323167785,2050
323167789,2051
323167790,2052
323167793,2053
323192799,2054
323192800,2055
323192802,2056
324261730,2057
324261731,2058
324261802,2059
324261805,2060
324261809,2061
324261813,2062
324262242,2063
324262247,2064
324262433,2065
324262752,2066
324263165,2067
324263360,2068
324263371,2069
324263374,2070
324263455,2071
324263527,2072
324263611,2073
324264114,2074
324264116,2075
324264150,2076
324264168,2077
324264169,2078
324264187,2079
324264189,2080
324264264,2081
324264265,2082
324264293,2083
324264294,2084
324264378,2085
324264383,2086
324264384,2087
324264394,2088
324264566,2089
324264740,2090
324264747,2091
324264748,2092
324264775,2093
324663124,2094
324663125,2095
324663928,2096
324663930,2097
324664065,2098
324664067,2099
324664304,2100
324664310,2101
324664311,2102
324664313,2103
324664761,2104
325026770,2105
325027458,2106
325027478,2107
325028365,2108
325028580,2109
325028583,2110
325028586,2111
325029480,2112
325029482,2113
325029809,2114
325029811,2115
325029948,2116
325682471,2117
325683370,2118
325683396,2119
325683402,2120
325683420,2121
325683424,2122
325684679,2123
325684683,2124
325684693,2125
325686440,2126
325686442,2127
325686443,2128
325686451,2129
325686463,2130
325686500,2131
325912918,2132
325912923,2133
325913406,2134
