osmid,remap_id
2168469713,1305
2168469714,1306
2168469716,1307
2168469717,1308
2168469719,1309
2168469725,1310
2168469728,1311
2168469729,1312
2168469730,1313
2168469731,1314
2168469732,1315
2168469738,1316
2168469741,1317
2168469742,1318
2168469743,1319
2168469745,1320
2168469748,1321
2168469750,1322
2168469753,1323
2168469755,1324
2168469756,1325
2168469758,1326
2168469762,1327
2168469765,1328
2168469767,1329
2168469769,1330
2168469771,1331
2168469772,1332
2168469773,1333
2168469780,1334
2168469783,1335
2168469785,1336
2168469795,1337
2168469796,1338
2168469799,1339
2168469814,1340
2168469817,1341
2168469831,1342
2168469837,1343
2168469838,1344
2168469839,1345
2168469840,1346
2168469841,1347
2191032207,1348
2191032210,1349
2191032222,1350
2191032227,1351
2191032230,1352
2191032231,1353
2191032236,1354
2191032238,1355
2191032247,1356
2191032249,1357
2191032251,1358
2191032259,1359
2191032267,1360
2191032274,1361
2191032276,1362
2191032290,1363
2191032301,1364
2191032302,1365
2191032304,1366
2191032307,1367
2191032311,1368
2191032315,1369
2191032317,1370
2191032322,1371
2191032333,1372
2191032341,1373
2191032354,1374
2191032355,1375
2191032359,1376
2191032366,1377
2191032368,1378
2191032375,1379
2191032377,1380
2191032393,1381
2191032395,1382
2191032410,1383
2191032411,1384
2191032421,1385
2191032435,1386
2191032436,1387
2191032438,1388
2191032440,1389
2191032441,1390
2191032443,1391
2191032445,1392
2191032454,1393
2191032455,1394
2191032465,1395
2191032468,1396
2191032470,1397
2191032475,1398
2191032479,1399
2191032480,1400
2191032485,1401
2191032489,1402
2191032493,1403
2191032508,1404
2191032512,1405
2191032513,1406
2191032515,1407
2191032522,1408
2191032541,1409
2191032549,1410
2191032551,1411
2191032562,1412
2191032571,1413
2191032579,1414
2191032580,1415
2191032583,1416
2191032585,1417
2191032590,1418
2191032601,1419
2191032602,1420
2191032603,1421
2191032605,1422
2191032622,1423
2191032627,1424
2191032629,1425
2191032635,1426
2191032668,1427
2191032674,1428
2191032679,1429
2191032693,1430
2191032707,1431
2191032708,1432
2191032716,1433
2191032727,1434
2191032740,1435
2191032743,1436
2191032755,1437
2191032757,1438
2191032758,1439
2191032760,1440
2191032771,1441
2191032780,1442
2191032787,1443
2191032792,1444
2191032794,1445
2191032795,1446
2191032796,1447
2191032801,1448
2191032807,1449
2191032812,1450
2191032822,1451
2191032827,1452
2191032831,1453
2191032854,1454
2191032856,1455
2191032860,1456
2191032866,1457
2191032871,1458
2191032889,1459
2191032893,1460
2191032894,1461
2191032896,1462
2191032897,1463
2191032901,1464
2191032905,1465
2191032906,1466
2191032907,1467
2191032910,1468
2191032916,1469
2191032926,1470
2191032942,1471
2191032953,1472
2191032971,1473
2191083249,1474
2191083280,1475
2191083317,1476
2191083322,1477
2191083324,1478
2191083325,1479
2191083348,1480
2191083355,1481
2191083374,1482
2191083386,1483
2191083395,1484
2191083399,1485
2191083411,1486
2191083432,1487
2191083488,1488
2191083499,1489
2191083504,1490
2191083505,1491
2191083531,1492
2191083567,1493
2306079959,1494
2306079968,1495
2306120256,1496
2306120259,1497
2306120264,1498
2306120266,1499
2306149731,1500
2306162116,1501
2306162136,1502
2306166475,1503
2308210998,1504
2308211011,1505
2308211043,1506
2308211044,1507
2308211092,1508
2468521642,1509
2468521674,1510
2468521927,1511
2468972393,1512
2468972433,1513
2468972445,1514
2468972454,1515
2468972456,1516
2468972460,1517
2468972468,1518
2468972470,1519
2468976091,1520
2468976096,1521
2468976099,1522
2468976101,1523
2468982735,1524
2468982736,1525
2468982737,1526
2468982740,1527
2468982741,1528
2468982743,1529
2468982744,1530
2468982750,1531
2468982751,1532
2468982753,1533
2468982754,1534
2468982755,1535
2468982758,1536
2468982760,1537
2468984806,1538
2468984809,1539
2469060839,1540
2469068978,1541
2469069003,1542
2469069011,1543
2469069024,1544
2469069050,1545
2469069098,1546
2469069111,1547
2469069123,1548
2469069129,1549
2469069141,1550
2469069144,1551
2469083072,1552
2469083075,1553
2469083089,1554
2469083090,1555
2469083099,1556
2469083108,1557
2469083121,1558
2469083126,1559
2469083129,1560
2469083138,1561
2469083141,1562
2469083162,1563
2469083166,1564
2469095906,1565
2469095948,1566
2469095956,1567
2469095975,1568
2469096033,1569
2469943501,1570
2469943508,1571
2469943510,1572
2469943513,1573
2469943520,1574
2469943529,1575
2469943537,1576
2469943540,1577
2469943541,1578
2469943543,1579
2469943546,1580
2469943549,1581
2469943558,1582
2469943756,1583
2469951307,1584
2469951309,1585
2470793078,1586
2470793081,1587
2470793085,1588
2470793086,1589
2470793087,1590
2470793093,1591
2470793099,1592
2470793100,1593
2470793110,1594
2470793120,1595
2470793123,1596
2470793127,1597
2470793139,1598
2470793144,1599
2471025507,1600
2471025508,1601
2471025510,1602
2471025511,1603
2471025512,1604
2471025514,1605
2471025516,1606
2471025521,1607
2471025525,1608
2471025527,1609
2471025528,1610
2471025530,1611
2471025533,1612
2471042403,1613
2471042404,1614
2471042407,1615
2471042417,1616
2471042419,1617
2471042423,1618
2471042426,1619
2471042429,1620
2471042431,1621
2471042432,1622
2471042436,1623
2471042442,1624
2471042444,1625
2471042449,1626
2471042452,1627
2471042458,1628
2471042459,1629
2471042468,1630
2471042476,1631
2471042477,1632
2471042480,1633
2471042481,1634
2471042482,1635
2471042484,1636
2471042485,1637
2471042487,1638
2471042489,1639
2471042491,1640
2471042499,1641
2471042501,1642
2471042505,1643
2471042510,1644
2471042515,1645
2471042516,1646
2471042518,1647
2471042519,1648
2471042522,1649
2471042526,1650
2471042528,1651
2471042532,1652
2471042537,1653
2471042542,1654
2471042550,1655
2471043711,1656
2471043712,1657
2471043716,1658
2471043717,1659
2471072940,1660
2471072944,1661
2471072950,1662
2471075940,1663
2471075953,1664
2471113892,1665
2473432147,1666
2473432303,1667
2473432463,1668
2473434467,1669
2473434469,1670
2473434485,1671
2473434488,1672
2473434489,1673
2473434490,1674
2473485237,1675
2473485241,1676
2473485243,1677
2473537402,1678
2473537487,1679
2473539347,1680
2473546486,1681
2473546499,1682
2473546508,1683
2473546512,1684
2473546525,1685
2473546531,1686
2473546535,1687
2473546541,1688
2473546547,1689
2473549061,1690
2473549065,1691
2473549075,1692
2473549087,1693
2473549099,1694
2473607917,1695
2473607922,1696
2473607925,1697
2473607931,1698
2473618864,1699
2476377663,1700
2476377668,1701
2476377684,1702
2476377687,1703
2476377688,1704
2476377693,1705
2476377699,1706
2476377703,1707
2476377704,1708
2476377708,1709
2476377711,1710
2476377714,1711
2476377718,1712
2476377719,1713
2476377722,1714
2476377723,1715
2476377724,1716
2476377726,1717
2476377728,1718
2476377735,1719
2476377736,1720
2476377737,1721
2476377739,1722
2476377740,1723
2476377741,1724
2476377747,1725
2476377748,1726
2476377756,1727
2476377759,1728
2476377769,1729
2476377770,1730
2476377776,1731
2476377777,1732
2476377780,1733
2476377781,1734
2476377790,1735
2476377791,1736
2476377792,1737
2476377794,1738
2476377802,1739
2476377803,1740
2476377804,1741
2476377805,1742
2476377815,1743
2476377816,1744
2476377817,1745
2476377818,1746
2476377822,1747
2476377829,1748
2476377830,1749
2476377831,1750
2476377833,1751
2476377834,1752
2476377835,1753
2476377845,1754
2476377846,1755
2476377858,1756
2476377859,1757
2476377862,1758
2476377864,1759
2476377865,1760
2476377867,1761
2476377868,1762
2476377870,1763
2476377874,1764
2476377877,1765
2476377878,1766
2476377879,1767
2476377880,1768
2476377884,1769
2476377889,1770
2476377893,1771
2476377895,1772
2476377919,1773
2476377934,1774
2476377941,1775
2476377965,1776
2476377970,1777
2476377971,1778
2476377973,1779
2476377975,1780
2476377976,1781
2476377979,1782
2476377987,1783
2476377993,1784
2476378002,1785
2476378004,1786
2476378067,1787
2476378072,1788
2476378075,1789
2476378080,1790
2476378197,1791
2476817470,1792
2476825200,1793
2476825212,1794
2476825213,1795
2476825233,1796
2476825236,1797
2476848400,1798
2476848450,1799
2477328520,1800
2477332816,1801
2477332817,1802
2477339355,1803
2477339358,1804
2477339362,1805
2477339366,1806
2477339368,1807
2477339371,1808
2477339374,1809
2477347620,1810
2477347631,1811
2477347635,1812
2477347643,1813
2477347647,1814
2477347652,1815
2477347669,1816
2477347678,1817
2477347689,1818
2477347693,1819
2477431536,1820
2477431538,1821
2503867803,1822
2503867845,1823
2503867852,1824
2503867869,1825
2503930339,1826
2503930345,1827
2503930378,1828
2504856976,1829
2504856991,1830
2504876356,1831
2504876360,1832
2504876377,1833
2504876537,1834
2504876539,1835
2504882039,1836
2504886137,1837
2504886145,1838
2504886164,1839
2504889846,1840
2504889849,1841
2504889850,1842
2504889854,1843
2504889856,1844
2504889858,1845
2504889859,1846
2504889863,1847
2504889865,1848
2504889871,1849
2504889873,1850
2504890750,1851
2504890757,1852
2504890760,1853
2504900697,1854
2504900701,1855
2504900702,1856
2504900704,1857
2504900708,1858
2510446073,1859
2510446081,1860
2510458167,1861
2510467756,1862
2510467773,1863
2510467783,1864
2511142612,1865
2511142619,1866
2511142624,1867
2511142626,1868
2511142627,1869
2511142633,1870
2511142635,1871
2511142638,1872
2511142644,1873
2511142648,1874
2511142653,1875
2511142655,1876
2511142656,1877
2511142658,1878
2511142661,1879
2511151334,1880
2511151335,1881
2511151339,1882
2511151340,1883
2511151343,1884
2511151346,1885
2511151347,1886
2511151352,1887
2511151353,1888
2511151356,1889
2511151357,1890
2511151359,1891
2511151362,1892
2511151366,1893
2511151368,1894
2511151372,1895
2511151373,1896
2511151377,1897
2511157959,1898
2511157970,1899
2511160239,1900
2511162017,1901
2511162021,1902
2511162032,1903
2511162037,1904
2511162039,1905
2511162051,1906
2511162053,1907
2511162057,1908
2511164601,1909
2511164613,1910
2511164616,1911
2511164625,1912
2511164631,1913
2511164660,1914
2511164671,1915
2511164672,1916
2511164674,1917
2511165670,1918
2511165674,1919
2511551315,1920
2513900308,1921
2513900310,1922
2513900314,1923
2513900320,1924
2513900324,1925
2513900333,1926
2513900341,1927
2513900342,1928
2513900345,1929
2513900346,1930
2513900348,1931
2537834493,1932
2537839878,1933
2537839884,1934
2537839895,1935
2537843196,1936
2537853867,1937
2537853879,1938
2537853898,1939
2538000588,1940
2538057002,1941
2538057014,1942
2538057018,1943
2538057021,1944
2538057035,1945
2538059758,1946
2538059767,1947
2538059769,1948
2549776493,1949
2549776514,1950
2549776580,1951
2549776585,1952
2549776613,1953
2549776642,1954
2549776655,1955
2549776664,1956
2549776679,1957
2549776695,1958
2549776722,1959
2549785992,1960
2549786002,1961
2549786072,1962
2549786124,1963
2549786152,1964
2549786166,1965
2560359159,1966
2575825333,1967
2575825334,1968
2575825346,1969
2575825366,1970
2575825375,1971
2575836568,1972
